BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000684.1	BGC0000684.1	Asperthecin biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000685.1	BGC0000685.1	Brassicicene C biosynthetic gene cluster	terpene	Terpene	Alternaria brassicicola ATCC 96836	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0000686.1	BGC0000686.1	Helvolic acid biosynthetic gene cluster	other	Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000687.1	BGC0000687.1	Phyllocladan-16alpha-ol biosynthetic gene cluster	other	Others	Diaporthe amygdali	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Diaporthales,Diaporthaceae,Diaporthe
BGC0000688.1	BGC0000688.1	Copalyl diphosphate biosynthetic gene cluster	terpene	Terpene	Diaporthe amygdali	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Diaporthales,Diaporthaceae,Diaporthe
BGC0000689.1	BGC0000689.1	2-deoxystreptamine biosynthetic gene cluster	amglyccycl	Saccharides	Micromonospora echinospora	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000690.1	BGC0000690.1	5'-hydroxystreptomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces glaucescens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000691.1	BGC0000691.1	Acarbose biosynthetic gene cluster	amglyccycl	Saccharides	Actinoplanes sp. SE50/110	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Actinoplanes
BGC0000692.1	BGC0000692.1	Apramycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptoalloteichus hindustanus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000693.1	BGC0000693.1	Butirosin biosynthetic gene cluster	amglyccycl	Saccharides	Bacillus circulans	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000694.1	BGC0000694.1	Butirosin biosynthetic gene cluster	amglyccycl	Saccharides	Bacillus circulans	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000695.1	BGC0000695.1	Fortimicin biosynthetic gene cluster	other	Others	Micromonospora olivasterospora	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000696.1	BGC0000696.1	Gentamicin biosynthetic gene cluster	lantipeptide.amglyccycl	Others	Micromonospora echinospora	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000697.1	BGC0000697.1	Gentamicin biosynthetic gene cluster	amglyccycl	Saccharides	Micromonospora echinospora	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000698.1	BGC0000698.1	Hygromycin A biosynthetic gene cluster	other	Others	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000699.1	BGC0000699.1	Hygromycin B biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces hygroscopicus subsp. hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000700.1	BGC0000700.1	Istamycin biosynthetic gene cluster	amglyccycl.melanin	Others	Streptomyces tenjimariensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000701.1	BGC0000701.1	Jinggangmycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces hygroscopicus subsp. yingchengensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000702.1	BGC0000702.1	Kanamycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces kanamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000703.1	BGC0000703.1	Kanamycin biosynthetic gene cluster	other	Others	Streptomyces kanamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000704.1	BGC0000704.1	Kanamycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces kanamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000705.1	BGC0000705.1	Kanamycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces kanamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000706.1	BGC0000706.1	Kanamycin biosynthetic gene cluster	other	Others	Streptomyces kanamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000707.1	BGC0000707.1	Kasugamycin biosynthetic gene cluster	other	Others	Streptomyces kasugaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000708.1	BGC0000708.1	Lividomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces lividus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000709.1	BGC0000709.1	Neomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000710.1	BGC0000710.1	Neomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000711.1	BGC0000711.1	Neomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000712.1	BGC0000712.1	Paromomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces rimosus subsp. paromomycinus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000713.1	BGC0000713.1	Ribostamycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces ribosidificus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000714.1	BGC0000714.1	Sisomicin biosynthetic gene cluster	amglyccycl	Saccharides	Micromonospora inyonensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000715.1	BGC0000715.1	Spectinomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces spectabilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000716.1	BGC0000716.1	Spectinomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces netropsis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000717.1	BGC0000717.1	Streptomycin biosynthetic gene cluster	lantipeptide.amglyccycl	Others	Streptomyces griseus subsp. griseus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000718.1	BGC0000718.1	Streptomycin biosynthetic gene cluster	other	Others	Streptomyces griseus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000719.1	BGC0000719.1	Tobramycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptoalloteichus hindustanus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000720.1	BGC0000720.1	Tobramycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptoalloteichus tenebrarius	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000721.1	BGC0000721.1	Tobramycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptoalloteichus tenebrarius	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000722.1	BGC0000722.1	Validamycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces hygroscopicus subsp. jinggangensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000723.1	BGC0000723.1	Validamycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces hygroscopicus subsp. limoneus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000724.1	BGC0000724.1	Streptomycin biosynthetic gene cluster	amglyccycl	Saccharides	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000725.1	BGC0000725.1	Alginate biosynthetic gene cluster	other	Others	Pseudomonas sp. QDA	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000726.1	BGC0000726.1	Alginate biosynthetic gene cluster	other	Others	Pseudomonas sp. QDA	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000727.1	BGC0000727.1	Auricin deoxysugar moieties biosynthetic gene cluster	other	Others	Streptomyces aureofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000728.1	BGC0000728.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Klebsiella pneumoniae subsp. ozaenae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000729.1	BGC0000729.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000730.1	BGC0000730.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000731.1	BGC0000731.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000732.1	BGC0000732.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Raoultella planticola	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella
BGC0000733.1	BGC0000733.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000734.1	BGC0000734.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Pasteurella multocida	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
BGC0000735.1	BGC0000735.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Pasteurella multocida	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
BGC0000736.1	BGC0000736.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Mannheimia haemolytica	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
BGC0000737.1	BGC0000737.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Pasteurella multocida	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
BGC0000738.1	BGC0000738.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Pasteurella multocida	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
BGC0000739.1	BGC0000739.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Pasteurella multocida	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
BGC0000740.1	BGC0000740.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000741.1	BGC0000741.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000742.1	BGC0000742.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000743.1	BGC0000743.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000744.1	BGC0000744.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000745.1	BGC0000745.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000746.1	BGC0000746.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000747.1	BGC0000747.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000748.1	BGC0000748.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Streptococcus agalactiae	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000749.1	BGC0000749.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000750.1	BGC0000750.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Actinobacillus pleuropneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus
BGC0000751.1	BGC0000751.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Actinobacillus pleuropneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus
BGC0000752.1	BGC0000752.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Actinobacillus pleuropneumoniae serovar 6 str. Femo	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus
BGC0000753.1	BGC0000753.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Actinobacillus pleuropneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus
BGC0000754.1	BGC0000754.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Avibacterium paragallinarum	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium
BGC0000755.1	BGC0000755.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Avibacterium paragallinarum 221	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium
BGC0000756.1	BGC0000756.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Avibacterium paragallinarum	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium
BGC0000757.1	BGC0000757.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Avibacterium paragallinarum	Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium
BGC0000758.1	BGC0000758.1	Capsular polysaccharide biosynthetic gene cluster	other	Others	Staphylococcus aureus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcus
BGC0000759.1	BGC0000759.1	Diutan polysaccharide biosynthetic gene cluster	other	Others	Sphingomonas sp. ATCC 53159	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
BGC0000760.1	BGC0000760.1	Emulsan biosynthetic gene cluster	other	Others	Acinetobacter lwoffii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
BGC0000761.1	BGC0000761.1	Exopolysaccharide biosynthetic gene cluster	other	Others	Methylobacillus sp. 12S	Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylobacillus
BGC0000762.1	BGC0000762.1	Exopolysaccharide biosynthetic gene cluster	other	Others	Rhizobium leguminosarum bv. viciae	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0000763.1	BGC0000763.1	Stewartan biosynthetic gene cluster	other	Others	Pantoea stewartii subsp. stewartii DC283	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea
BGC0000764.1	BGC0000764.1	Exopolysaccharide biosynthetic gene cluster	other	Others	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000765.1	BGC0000765.1	Exopolysaccharide biosynthetic gene cluster	other	Others	Lactobacillus johnsonii	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000766.1	BGC0000766.1	Exopolysaccharide biosynthetic gene cluster	other	Others	Lactobacillus johnsonii	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000767.1	BGC0000767.1	Exopolysaccharide biosynthetic gene cluster	other	Others	Lactobacillus johnsonii	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000768.1	BGC0000768.1	Gellan polysaccharide biosynthetic gene cluster	other	Others	Sphingomonas elodea ATCC 31461	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
BGC0000769.1	BGC0000769.1	Glycopeptidolipid biosynthetic gene cluster	other	Others	Mycobacterium avium subsp. hominissuis A5	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium,Mycobacterium avium complex (MAC)
BGC0000770.1	BGC0000770.1	Lipo-oligosaccharide biosynthetic gene cluster	other	Others	Campylobacter jejuni	Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
BGC0000771.1	BGC0000771.1	Lipo-oligosaccharide biosynthetic gene cluster	other	Others	Campylobacter jejuni	Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
BGC0000772.1	BGC0000772.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Brucella melitensis	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
BGC0000773.1	BGC0000773.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000774.1	BGC0000774.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Xanthomonas campestris pv. campestris	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000775.1	BGC0000775.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Legionella pneumophila	Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
BGC0000776.1	BGC0000776.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000777.1	BGC0000777.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000778.1	BGC0000778.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Aeromonas hydrophila	Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas
BGC0000779.1	BGC0000779.1	Lipopolysaccharide biosynthetic gene cluster	other	Others	Aeromonas hydrophila	Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas
BGC0000780.1	BGC0000780.1	O&K-antigen biosynthetic gene cluster	other	Others	Vibrio parahaemolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000781.1	BGC0000781.1	O-antigen biosynthetic gene cluster	other	Others	Pseudomonas aeruginosa	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000782.1	BGC0000782.1	O-antigen biosynthetic gene cluster	other	Others	Burkholderia pseudomallei 1026b	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000783.1	BGC0000783.1	O-antigen biosynthetic gene cluster	other	Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000784.1	BGC0000784.1	O-antigen biosynthetic gene cluster	other	Others	Pseudomonas aeruginosa	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000785.1	BGC0000785.1	O-antigen biosynthetic gene cluster	other	Others	Burkholderia mallei	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000786.1	BGC0000786.1	O-antigen biosynthetic gene cluster	other	Others	Edwardsiella ictaluri 93-146	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella
BGC0000787.1	BGC0000787.1	O-antigen biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000788.1	BGC0000788.1	O-antigen biosynthetic gene cluster	other	Others	Salmonella enterica subsp. salamae serovar Greenside	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella
BGC0000789.1	BGC0000789.1	O-antigen biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000790.1	BGC0000790.1	O-antigen biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000791.1	BGC0000791.1	O-antigen biosynthetic gene cluster	other	Others	Cronobacter sakazakii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter
BGC0000792.1	BGC0000792.1	Polysaccharide biosynthetic gene cluster	other	Others	Enterococcus faecalis OG1RF	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
BGC0000793.1	BGC0000793.1	Lipopolysaccharide oligosaccharide biosynthetic gene cluster	other	Others	Salmonella enterica subsp. arizonae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella
BGC0000794.1	BGC0000794.1	S-layer glycan biosynthetic gene cluster	other	Others	Geobacillus stearothermophilus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus
BGC0000795.1	BGC0000795.1	S-layer glycan biosynthetic gene cluster	other	Others	Aneurinibacillus thermoaerophilus	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus group,Aneurinibacillus
BGC0000796.1	BGC0000796.1	S-layer glycan biosynthetic gene cluster	other	Others	Paenibacillus alvei	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000797.1	BGC0000797.1	Sphingan polysaccharide biosynthetic gene cluster	other	Others	Sphingomonas sp. S88	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
BGC0000798.1	BGC0000798.1	Dhurrin biosynthetic gene cluster	other	Others	Sorghum bicolor	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,Liliopsida,Poales,Poaceae,PACMAD clade,Panicoideae,Andropogoneae,Sorghum
BGC0000799.1	BGC0000799.1	Colanic acid biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000800.1	BGC0000800.1	Xanthan biosynthetic gene cluster	other	Others	Xanthomonas campestris	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000801.1	BGC0000801.1	Galactoglucan biosynthetic gene cluster	other	Others	Sinorhizobium meliloti	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium/Ensifer group,Sinorhizobium
BGC0000802.1	BGC0000802.1	Succinoglycan biosynthetic gene cluster	other	Others	Sinorhizobium meliloti	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium/Ensifer group,Sinorhizobium
BGC0000803.1	BGC0000803.1	GG exopolysaccharide biosynthetic gene cluster	other	Others	Lactobacillus rhamnosus GG	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000804.1	BGC0000804.1	Acarviostatin biosynthetic gene cluster	other	Others	Streptomyces coelicoflavus ZG0656	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000805.1	BGC0000805.1	Moenomycin biosynthetic gene cluster	other	Others	Streptomyces ghanaensis ATCC 14672	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000806.1	BGC0000806.1	Phosphonoglycans biosynthetic gene cluster	other	Others	Glycomyces sp. NRRL B-16210	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Glycomycineae,Glycomycetaceae,Glycomyces
BGC0000807.1	BGC0000807.1	Phosphonoglycans biosynthetic gene cluster	other	Others	Stackebrandtia nassauensis DSM 44728	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Glycomycineae,Glycomycetaceae,Stackebrandtia
